year,LAU_CODE,type.of.building,avg_floor_m2
2022,763,all,108.1
2019,764,all,108.4
2020,764,all,107.8
2021,764,all,107.4
2022,764,all,107.8
2019,765,all,103.4
2020,765,all,103.2
2021,765,all,103
2022,765,all,102.2
2019,767,all,103
2020,767,all,102.9
2021,767,all,102.9
2022,767,all,102.5
2019,780,all,98.1
2020,780,all,97.7
2021,780,all,97.4
2022,780,all,97.1
2019,781,all,102.2
2020,781,all,102.2
2021,781,all,102.1
2022,781,all,101.8
2019,821,all,103.8
2020,821,all,103.9
2021,821,all,103.8
2022,821,all,103.5
2019,834,all,105.7
2020,834,all,105.5
2021,834,all,105.3
2022,834,all,105.5
2019,840,all,109.3
2020,840,all,108.6
2021,840,all,108.6
2022,840,all,107.8
2019,860,all,99.2
2020,860,all,99
2021,860,all,98.9
2022,860,all,99.6
2019,861,all,99.2
2020,861,all,99.2
2021,861,all,99.3
2022,861,all,99.2
2019,862,all,107.3
2020,862,all,107.1
2021,862,all,106.7
2022,862,all,106.5
2019,880,all,90.2
2020,880,all,89.3
2021,880,all,89.3
2022,880,all,88.7
2019,881,all,98.9
2020,881,all,98.9
2021,881,all,98.8
2022,881,all,98.8
2019,882,all,94.9
2020,882,all,94.9
2021,882,all,95.1
2022,882,all,95
2019,883,all,92.7
2020,883,all,92.7
2021,883,all,92.9
2022,883,all,92.9
2019,884,all,100.6
2020,884,all,100.4
2021,884,all,100.5
2022,884,all,100.5
2019,885,all,100.3
2020,885,all,99.9
2021,885,all,98.9
2022,885,all,98.9
2019,980,all,93.6
2020,980,all,93.5
2021,980,all,93.3
2022,980,all,93.2
2019,1060,all,92.3
2020,1060,all,92
2021,1060,all,92
2022,1060,all,92
2019,1080,all,93.4
2020,1080,all,93.4
2021,1080,all,93.3
2022,1080,all,93.2
2019,1081,all,97.4
2020,1081,all,97.3
2021,1081,all,97
2022,1081,all,96.9
2019,1082,all,94.5
2020,1082,all,94.2
2021,1082,all,94
2022,1082,all,93.9
2019,1083,all,101
2020,1083,all,101
2021,1083,all,100.8
2022,1083,all,100.6
2019,1214,all,107.4
2020,1214,all,107
2021,1214,all,106.9
2022,1214,all,106.9
2019,1230,all,111.9
2020,1230,all,111.5
2021,1230,all,111
2022,1230,all,110.7
2019,1231,all,93.7
2020,1231,all,92.2
2021,1231,all,92
2022,1231,all,91.9
2019,1233,all,127.8
2020,1233,all,127.6
2021,1233,all,126.9
2022,1233,all,127
2019,1256,all,104
2020,1256,all,103.9
2021,1256,all,103.8
2022,1256,all,103.8
2019,1257,all,101.3
2020,1257,all,101.5
2021,1257,all,101.2
2022,1257,all,101
2019,1260,all,102.8
2020,1260,all,102.6
2021,1260,all,102.4
2022,1260,all,102.1
2019,1261,all,110.4
2020,1261,all,110.1
2021,1261,all,109.7
2022,1261,all,109.5
2019,1262,all,115.7
2020,1262,all,115.7
2021,1262,all,115.7
2022,1262,all,115.5
2019,1263,all,107.7
2020,1263,all,108.3
2021,1263,all,107.9
2022,1263,all,107.8
2019,1264,all,108.6
2020,1264,all,107.9
2021,1264,all,108.2
2022,1264,all,107.9
2019,1265,all,104
2020,1265,all,104
2021,1265,all,103.8
2022,1265,all,103.9
2019,1266,all,104
2020,1266,all,103.9
2021,1266,all,103.7
2022,1266,all,103.4
2019,1267,all,108.7
2020,1267,all,108.7
2021,1267,all,108.2
2022,1267,all,108
2019,1270,all,104.6
2020,1270,all,104.5
2021,1270,all,104.3
2022,1270,all,104.2
2019,1272,all,100.1
2020,1272,all,100.1
2021,1272,all,100.1
2022,1272,all,100.1
2019,1273,all,103.4
2020,1273,all,103.5
2021,1273,all,103.4
2022,1273,all,103.3
2019,1275,all,94.8
2020,1275,all,94.9
2021,1275,all,94.2
2022,1275,all,94.2
2019,1276,all,99.3
2020,1276,all,99
2021,1276,all,99
2022,1276,all,98.5
2019,1277,all,100.8
2020,1277,all,100.8
2021,1277,all,100.7
2022,1277,all,100.5
2019,1278,all,108.5
2020,1278,all,108.4
2021,1278,all,108.2
2022,1278,all,107.7
2019,1280,all,78.5
2020,1280,all,78.3
2021,1280,all,78
2022,1280,all,77.8
2019,1281,all,90.1
2020,1281,all,90.2
2021,1281,all,89.7
2022,1281,all,89.3
2019,1282,all,88.7
2020,1282,all,88.8
2021,1282,all,88.7
2022,1282,all,88.9
2019,1283,all,87.6
2020,1283,all,87.4
2021,1283,all,87.4
2022,1283,all,87.3
2019,1284,all,108.8
2020,1284,all,108.5
2021,1284,all,107.5
2022,1284,all,107.1
2019,1285,all,98.6
2020,1285,all,97.8
2021,1285,all,97.7
2022,1285,all,97.6
2019,1286,all,97.4
2020,1286,all,96.8
2021,1286,all,95.8
2022,1286,all,95.7
2019,1287,all,99.3
2020,1287,all,99.2
2021,1287,all,98.5
2022,1287,all,98.5
2019,1290,all,98.1
2020,1290,all,97.9
2021,1290,all,97.7
2022,1290,all,97.5
2019,1291,all,102.6
2020,1291,all,102.5
2021,1291,all,102
2022,1291,all,102.1
2019,1292,all,101.8
2020,1292,all,101.7
2021,1292,all,101.4
2022,1292,all,100.6
2019,1293,all,100.8
2020,1293,all,100.6
2021,1293,all,100.5
2022,1293,all,100.3
2019,1315,all,103.4
2020,1315,all,103.2
2021,1315,all,103.1
2022,1315,all,103
2019,1380,all,94.5
2020,1380,all,94.1
2021,1380,all,93.8
2022,1380,all,93.5
2019,1381,all,107.6
2020,1381,all,107.5
2021,1381,all,107.1
2022,1381,all,107
2019,1382,all,102.2
2020,1382,all,102.1
2021,1382,all,101.8
2022,1382,all,101.8
2019,1383,all,99.4
2020,1383,all,99
2021,1383,all,98.4
2022,1383,all,97.9
2019,1384,all,112.6
2020,1384,all,112.6
2021,1384,all,112.4
2022,1384,all,112.4
2019,1401,all,105.3
2020,1401,all,104.6
2021,1401,all,103.8
2022,1401,all,103.2
2019,1402,all,95.4
2020,1402,all,95.3
2021,1402,all,95.4
2022,1402,all,94.7
2019,1407,all,115.3
2020,1407,all,115
2021,1407,all,115
2022,1407,all,114.7
2019,1415,all,102.2
2020,1415,all,102.3
2021,1415,all,102.1
2022,1415,all,101.8
2019,1419,all,103.5
2020,1419,all,103.4
2021,1419,all,102.9
2022,1419,all,102.8
2019,1421,all,102.9
2020,1421,all,102.7
2021,1421,all,102.8
2022,1421,all,103.1
2019,1427,all,93.7
2020,1427,all,93.9
2021,1427,all,93.6
2022,1427,all,93.3
2019,1430,all,96.5
2020,1430,all,96.4
2021,1430,all,96.1
2022,1430,all,96.2
2019,1435,all,98.4
2020,1435,all,98.3
2021,1435,all,98.6
2022,1435,all,98.8
2019,1438,all,93.8
2020,1438,all,94
2021,1438,all,94
2022,1438,all,94
2019,1439,all,101
2020,1439,all,101.1
2021,1439,all,101
2022,1439,all,100.8
2019,1440,all,98.7
2020,1440,all,99
2021,1440,all,98.7
2022,1440,all,98.5
2019,1441,all,108
2020,1441,all,108.2
2021,1441,all,108
2022,1441,all,107.9
2019,1442,all,103.2
2020,1442,all,103.2
2021,1442,all,102.6
2022,1442,all,102.8
2019,1443,all,108.9
2020,1443,all,108.7
2021,1443,all,108.8
2022,1443,all,108.2
2019,1444,all,109.2
2020,1444,all,109
2021,1444,all,109.2
2022,1444,all,108.8
2019,1445,all,107.3
2020,1445,all,107.3
2021,1445,all,107.2
2022,1445,all,106.9
2019,1446,all,97.4
2020,1446,all,97.3
2021,1446,all,97.4
2022,1446,all,97.9
2019,1447,all,99.9
2020,1447,all,99.7
2021,1447,all,99.7
2022,1447,all,99.7
2019,1452,all,106.8
2020,1452,all,106.7
2021,1452,all,106.3
2022,1452,all,106
2019,1460,all,95
2020,1460,all,95.1
2021,1460,all,95.4
2022,1460,all,95.2
2019,1461,all,99.1
2020,1461,all,99.5
2021,1461,all,99.3
2022,1461,all,99.3
2019,1462,all,97
2020,1462,all,97.1
2021,1462,all,97.3
2022,1462,all,97.5
2019,1463,all,99.9
2020,1463,all,100
2021,1463,all,100.1
2022,1463,all,100.3
2019,1465,all,105.6
2020,1465,all,105.3
2021,1465,all,105.3
2022,1465,all,105.1
2019,1466,all,105.1
2020,1466,all,105
2021,1466,all,105.1
2022,1466,all,105.1
2019,1470,all,107.9
2020,1470,all,107.4
2021,1470,all,107.3
2022,1470,all,107.3
2019,1471,all,107
2020,1471,all,107
2021,1471,all,106.7
2022,1471,all,106.8
2019,1472,all,98.6
2020,1472,all,98.6
2021,1472,all,98.5
2022,1472,all,98.3
2019,1473,all,99.1
2020,1473,all,99.1
2021,1473,all,99
2022,1473,all,98.9
2019,1480,all,78
2020,1480,all,77.9
2021,1480,all,77.6
2022,1480,all,77.2
2019,1481,all,89.5
2020,1481,all,89.4
2021,1481,all,89.2
2022,1481,all,89.2
2019,1482,all,97.4
2020,1482,all,96.9
2021,1482,all,96.5
2022,1482,all,96.2
2019,1484,all,91.9
2020,1484,all,92
2021,1484,all,92.2
2022,1484,all,92
2019,1485,all,87.5
2020,1485,all,87.5
2021,1485,all,87.3
2022,1485,all,87.3
2019,1486,all,92.3
2020,1486,all,92.4
2021,1486,all,92.6
2022,1486,all,90.4
2019,1487,all,94.2
2020,1487,all,93.9
2021,1487,all,93.8
2022,1487,all,93.5
2019,1488,all,88.3
2020,1488,all,88.3
2021,1488,all,88.2
2022,1488,all,88.2
2019,1489,all,96.7
2020,1489,all,96.7
2021,1489,all,96.5
2022,1489,all,96.2
2019,1490,all,87.5
2020,1490,all,87.4
2021,1490,all,87.4
2022,1490,all,87.1
2019,1491,all,101.8
2020,1491,all,101.5
2021,1491,all,101.3
2022,1491,all,100.8
2019,1492,all,97.4
2020,1492,all,97.4
2021,1492,all,97.4
2022,1492,all,97.5
2019,1493,all,95.3
2020,1493,all,95.3
2021,1493,all,95.3
2022,1493,all,95.3
2019,1494,all,97.1
2020,1494,all,97.2
2021,1494,all,97
2022,1494,all,96.9
2019,1495,all,97.9
2020,1495,all,97.8
2021,1495,all,97.8
2022,1495,all,97.9
2019,1496,all,93.3
2020,1496,all,93.4
2021,1496,all,93.3
2022,1496,all,93.3
2019,1497,all,104.4
2020,1497,all,104.4
2021,1497,all,104.4
2022,1497,all,104.3
2019,1498,all,99.7
2020,1498,all,99.9
2021,1498,all,100.1
2022,1498,all,99.9
2019,1499,all,99.3
2020,1499,all,99.2
2021,1499,all,99
2022,1499,all,99
2019,1715,all,101.5
2020,1715,all,101.7
2021,1715,all,101.8
2022,1715,all,101.8
2019,1730,all,97.4
2020,1730,all,97.2
2021,1730,all,97.1
2022,1730,all,97.3
2019,1737,all,95.2
2020,1737,all,95.2
2021,1737,all,95.1
2022,1737,all,95.2
2019,1760,all,101
2020,1760,all,100.9
2021,1760,all,100.8
2022,1760,all,100.7
2019,1761,all,100.2
2020,1761,all,100.1
2021,1761,all,100
2022,1761,all,99.9
2019,1762,all,94.3
2020,1762,all,94.1
2021,1762,all,94.1
2022,1762,all,94.2
2019,1763,all,104.8
2020,1763,all,104.9
2021,1763,all,104.8
2022,1763,all,104.9
2019,1764,all,96.2
2020,1764,all,96.2
2021,1764,all,96.2
2022,1764,all,96.1
2019,1765,all,97.5
2020,1765,all,97.3
2021,1765,all,97.3
2022,1765,all,97
2019,1766,all,102.3
2020,1766,all,102
2021,1766,all,102
2022,1766,all,101.7
2019,1780,all,87.5
2020,1780,all,87.2
2021,1780,all,87
2022,1780,all,86.6
2019,1781,all,91.8
2020,1781,all,91.8
2021,1781,all,91.8
2022,1781,all,91.7
2019,1782,all,91.3
2020,1782,all,91.1
2021,1782,all,91.2
2022,1782,all,91.8
2019,1783,all,95
2020,1783,all,95
2021,1783,all,94.9
2022,1783,all,94.7
2019,1784,all,92.9
2020,1784,all,92.8
2021,1784,all,93
2022,1784,all,92.8
2019,1785,all,98.4
2020,1785,all,98.3
2021,1785,all,98.2
2022,1785,all,98.1
2019,1814,all,108.6
2020,1814,all,108.6
2021,1814,all,108.8
2022,1814,all,108.7
2019,1860,all,97.5
2020,1860,all,97.4
2021,1860,all,97.2
2022,1860,all,97.3
2019,1861,all,97.9
2020,1861,all,97.5
2021,1861,all,97.3
2022,1861,all,97.2
2019,1862,all,94.7
2020,1862,all,94.8
2021,1862,all,94.7
2022,1862,all,94.6
2019,1863,all,89.7
2020,1863,all,89.7
2021,1863,all,89.7
2022,1863,all,89.8
2019,1864,all,94.2
2020,1864,all,94.2
2021,1864,all,94.1
2022,1864,all,94.1
2019,1880,all,86.1
2020,1880,all,86.1
2021,1880,all,85.7
2022,1880,all,85.2
2019,1881,all,95.6
2020,1881,all,95.6
2021,1881,all,95
2022,1881,all,94.8
2019,1882,all,99.5
2020,1882,all,99.5
2021,1882,all,99.2
2022,1882,all,99
2019,1883,all,89.6
2020,1883,all,89.6
2021,1883,all,89.7
2022,1883,all,89.9
2019,1884,all,98.4
2020,1884,all,98.4
2021,1884,all,98.4
2022,1884,all,98.3
2019,1885,all,97.2
2020,1885,all,97.3
2021,1885,all,97.2
2022,1885,all,97.1
2019,1904,all,97.3
2020,1904,all,97.2
2021,1904,all,97.3
2022,1904,all,96.9
2019,1907,all,96.8
2020,1907,all,96.7
2021,1907,all,96.7
2022,1907,all,96.6
2019,1960,all,99
2020,1960,all,98.9
2021,1960,all,98.8
2022,1960,all,98.4
2019,1961,all,90.5
2020,1961,all,90.5
2021,1961,all,90.1
2022,1961,all,90.2
2019,1962,all,92.9
2020,1962,all,92.8
2021,1962,all,92.7
2022,1962,all,92.9
2019,1980,all,89.3
2020,1980,all,89.2
2021,1980,all,89
2022,1980,all,88.7
2019,1981,all,96.8
2020,1981,all,96.3
2021,1981,all,96.2
2022,1981,all,96.3
2019,1982,all,87.4
2020,1982,all,87.4
2021,1982,all,87.3
2022,1982,all,87.4
2019,1983,all,88.6
2020,1983,all,88.4
2021,1983,all,88.5
2022,1983,all,88.5
2019,1984,all,92.3
2020,1984,all,92.4
2021,1984,all,92.5
2022,1984,all,92.4
2019,2021,all,98.2
2020,2021,all,98.1
2021,2021,all,97.8
2022,2021,all,97.9
2019,2023,all,97.4
2020,2023,all,96.6
2021,2023,all,96.4
2022,2023,all,96.1
2019,2026,all,106.6
2020,2026,all,106.4
2021,2026,all,105.8
2022,2026,all,105.9
2019,2029,all,98.8
2020,2029,all,99
2021,2029,all,98.8
2022,2029,all,99
2019,2031,all,96.5
2020,2031,all,96.4
2021,2031,all,96.3
2022,2031,all,96.2
2019,2034,all,96.2
2020,2034,all,95.9
2021,2034,all,95.6
2022,2034,all,95.5
2019,2039,all,97.8
2020,2039,all,97.9
2021,2039,all,98.6
2022,2039,all,98.1
2019,2061,all,97.3
2020,2061,all,97.2
2021,2061,all,97.1
2022,2061,all,97.1
2019,2062,all,96.4
2020,2062,all,96.4
2021,2062,all,96.2
2022,2062,all,96.2
2019,2080,all,93.3
2020,2080,all,93.2
2021,2080,all,93
2022,2080,all,92.8
2019,2081,all,87.7
2020,2081,all,87.7
2021,2081,all,87.7
2022,2081,all,87.5
2019,2082,all,99.3
2020,2082,all,98.8
