"nuts","sex","year","measure","value","level"
"305","total",2023,"number_empl",2000,"laucode"
"643","total",2023,"number_empl",2000,"laucode"
"305","total",2024,"number_empl",2000,"laucode"
"643","total",2024,"number_empl",2000,"laucode"
"305","men",2007,"average_salary",25100,"laucode"
"643","men",2007,"average_salary",25100,"laucode"
"305","men",2008,"average_salary",26100,"laucode"
"643","men",2008,"average_salary",26100,"laucode"
"305","men",2009,"average_salary",26100,"laucode"
"643","men",2009,"average_salary",26100,"laucode"
"305","men",2010,"average_salary",26700,"laucode"
"643","men",2010,"average_salary",26700,"laucode"
"305","men",2011,"average_salary",26900,"laucode"
"643","men",2011,"average_salary",26900,"laucode"
"305","men",2012,"average_salary",27200,"laucode"
"643","men",2012,"average_salary",27200,"laucode"
"305","men",2013,"average_salary",28200,"laucode"
"643","men",2013,"average_salary",28200,"laucode"
"305","men",2014,"average_salary",29200,"laucode"
"643","men",2014,"average_salary",29200,"laucode"
"305","men",2015,"average_salary",29200,"laucode"
"643","men",2015,"average_salary",29200,"laucode"
"305","men",2016,"average_salary",30000,"laucode"
"643","men",2016,"average_salary",30000,"laucode"
"305","men",2017,"average_salary",30900,"laucode"
"643","men",2017,"average_salary",30900,"laucode"
"305","men",2018,"average_salary",31700,"laucode"
"643","men",2018,"average_salary",31700,"laucode"
"305","men",2019,"average_salary",32700,"laucode"
"643","men",2019,"average_salary",32700,"laucode"
"305","men",2020,"average_salary",32800,"laucode"
"643","men",2020,"average_salary",32800,"laucode"
"305","men",2021,"average_salary",34400,"laucode"
"643","men",2021,"average_salary",34400,"laucode"
"305","men",2022,"average_salary",35400,"laucode"
"643","men",2022,"average_salary",35400,"laucode"
"305","men",2023,"average_salary",35700,"laucode"
"643","men",2023,"average_salary",35700,"laucode"
"305","men",2024,"average_salary",36400,"laucode"
"643","men",2024,"average_salary",36400,"laucode"
"305","men",2007,"number_empl",140,"laucode"
"643","men",2007,"number_empl",140,"laucode"
"305","men",2008,"number_empl",130,"laucode"
"643","men",2008,"number_empl",130,"laucode"
"305","men",2009,"number_empl",140,"laucode"
"643","men",2009,"number_empl",140,"laucode"
"305","men",2010,"number_empl",140,"laucode"
"643","men",2010,"number_empl",140,"laucode"
"305","men",2011,"number_empl",150,"laucode"
"643","men",2011,"number_empl",150,"laucode"
"305","men",2012,"number_empl",170,"laucode"
"643","men",2012,"number_empl",170,"laucode"
"305","men",2013,"number_empl",160,"laucode"
"643","men",2013,"number_empl",160,"laucode"
"305","men",2014,"number_empl",160,"laucode"
"643","men",2014,"number_empl",160,"laucode"
"305","men",2015,"number_empl",190,"laucode"
"643","men",2015,"number_empl",190,"laucode"
"305","men",2016,"number_empl",230,"laucode"
"643","men",2016,"number_empl",230,"laucode"
"305","men",2017,"number_empl",230,"laucode"
"643","men",2017,"number_empl",230,"laucode"
"305","men",2018,"number_empl",200,"laucode"
"643","men",2018,"number_empl",200,"laucode"
"305","men",2019,"number_empl",210,"laucode"
"643","men",2019,"number_empl",210,"laucode"
"305","men",2020,"number_empl",240,"laucode"
"643","men",2020,"number_empl",240,"laucode"
"305","men",2021,"number_empl",240,"laucode"
"643","men",2021,"number_empl",240,"laucode"
"305","men",2022,"number_empl",230,"laucode"
"643","men",2022,"number_empl",230,"laucode"
"305","men",2023,"number_empl",270,"laucode"
"643","men",2023,"number_empl",270,"laucode"
"305","men",2024,"number_empl",270,"laucode"
"643","men",2024,"number_empl",270,"laucode"
"305","women",2007,"average_salary",21300,"laucode"
"643","women",2007,"average_salary",21300,"laucode"
"305","women",2008,"average_salary",22600,"laucode"
"643","women",2008,"average_salary",22600,"laucode"
"305","women",2009,"average_salary",23300,"laucode"
"643","women",2009,"average_salary",23300,"laucode"
"305","women",2010,"average_salary",23900,"laucode"
"643","women",2010,"average_salary",23900,"laucode"
"305","women",2011,"average_salary",24200,"laucode"
"643","women",2011,"average_salary",24200,"laucode"
"305","women",2012,"average_salary",25000,"laucode"
"643","women",2012,"average_salary",25000,"laucode"
"305","women",2013,"average_salary",25600,"laucode"
"643","women",2013,"average_salary",25600,"laucode"
"305","women",2014,"average_salary",26300,"laucode"
"643","women",2014,"average_salary",26300,"laucode"
"305","women",2015,"average_salary",27000,"laucode"
"643","women",2015,"average_salary",27000,"laucode"
"305","women",2016,"average_salary",28300,"laucode"
"643","women",2016,"average_salary",28300,"laucode"
"305","women",2017,"average_salary",29500,"laucode"
"643","women",2017,"average_salary",29500,"laucode"
"305","women",2018,"average_salary",30600,"laucode"
"643","women",2018,"average_salary",30600,"laucode"
"305","women",2019,"average_salary",31300,"laucode"
"643","women",2019,"average_salary",31300,"laucode"
"305","women",2020,"average_salary",32100,"laucode"
"643","women",2020,"average_salary",32100,"laucode"
"305","women",2021,"average_salary",32800,"laucode"
"643","women",2021,"average_salary",32800,"laucode"
"305","women",2022,"average_salary",33600,"laucode"
"643","women",2022,"average_salary",33600,"laucode"
"305","women",2023,"average_salary",34500,"laucode"
"643","women",2023,"average_salary",34500,"laucode"
"305","women",2024,"average_salary",35700,"laucode"
"643","women",2024,"average_salary",35700,"laucode"
"305","women",2007,"number_empl",590,"laucode"
"643","women",2007,"number_empl",590,"laucode"
"305","women",2008,"number_empl",610,"laucode"
"643","women",2008,"number_empl",610,"laucode"
"305","women",2009,"number_empl",620,"laucode"
"643","women",2009,"number_empl",620,"laucode"
"305","women",2010,"number_empl",630,"laucode"
"643","women",2010,"number_empl",630,"laucode"
"305","women",2011,"number_empl",650,"laucode"
"643","women",2011,"number_empl",650,"laucode"
"305","women",2012,"number_empl",650,"laucode"
"643","women",2012,"number_empl",650,"laucode"
"305","women",2013,"number_empl",730,"laucode"
"643","women",2013,"number_empl",730,"laucode"
"305","women",2014,"number_empl",820,"laucode"
"643","women",2014,"number_empl",820,"laucode"
"305","women",2015,"number_empl",840,"laucode"
"643","women",2015,"number_empl",840,"laucode"
"305","women",2016,"number_empl",840,"laucode"
"643","women",2016,"number_empl",840,"laucode"
"305","women",2017,"number_empl",840,"laucode"
"643","women",2017,"number_empl",840,"laucode"
"305","women",2018,"number_empl",830,"laucode"
"643","women",2018,"number_empl",830,"laucode"
"305","women",2019,"number_empl",840,"laucode"
"643","women",2019,"number_empl",840,"laucode"
"305","women",2020,"number_empl",850,"laucode"
"643","women",2020,"number_empl",850,"laucode"
"305","women",2021,"number_empl",860,"laucode"
"643","women",2021,"number_empl",860,"laucode"
"305","women",2022,"number_empl",900,"laucode"
"643","women",2022,"number_empl",900,"laucode"
"305","women",2023,"number_empl",930,"laucode"
"643","women",2023,"number_empl",930,"laucode"
"305","women",2024,"number_empl",950,"laucode"
"643","women",2024,"number_empl",950,"laucode"
"305","total",2007,"average_salary",22100,"laucode"
"643","total",2007,"average_salary",22100,"laucode"
"305","total",2008,"average_salary",23300,"laucode"
"643","total",2008,"average_salary",23300,"laucode"
"305","total",2009,"average_salary",23800,"laucode"
"643","total",2009,"average_salary",23800,"laucode"
"305","total",2010,"average_salary",24400,"laucode"
"643","total",2010,"average_salary",24400,"laucode"
"305","total",2011,"average_salary",24700,"laucode"
"643","total",2011,"average_salary",24700,"laucode"
"305","total",2012,"average_salary",25500,"laucode"
"643","total",2012,"average_salary",25500,"laucode"
"305","total",2013,"average_salary",26100,"laucode"
"643","total",2013,"average_salary",26100,"laucode"
"305","total",2014,"average_salary",26800,"laucode"
"643","total",2014,"average_salary",26800,"laucode"
"305","total",2015,"average_salary",27400,"laucode"
"643","total",2015,"average_salary",27400,"laucode"
"305","total",2016,"average_salary",28600,"laucode"
"643","total",2016,"average_salary",28600,"laucode"
"305","total",2017,"average_salary",29800,"laucode"
"643","total",2017,"average_salary",29800,"laucode"
"305","total",2018,"average_salary",30800,"laucode"
"643","total",2018,"average_salary",30800,"laucode"
"305","total",2019,"average_salary",31600,"laucode"
"643","total",2019,"average_salary",31600,"laucode"
"305","total",2020,"average_salary",32300,"laucode"
"643","total",2020,"average_salary",32300,"laucode"
"305","total",2021,"average_salary",33200,"laucode"
"643","total",2021,"average_salary",33200,"laucode"
"305","total",2022,"average_salary",34000,"laucode"
"643","total",2022,"average_salary",34000,"laucode"
"305","total",2023,"average_salary",34700,"laucode"
"643","total",2023,"average_salary",34700,"laucode"
"305","total",2024,"average_salary",35900,"laucode"
"643","total",2024,"average_salary",35900,"laucode"
"305","total",2007,"number_empl",730,"laucode"
"643","total",2007,"number_empl",730,"laucode"
"305","total",2008,"number_empl",740,"laucode"
"643","total",2008,"number_empl",740,"laucode"
"305","total",2009,"number_empl",760,"laucode"
"643","total",2009,"number_empl",760,"laucode"
"305","total",2010,"number_empl",770,"laucode"
"643","total",2010,"number_empl",770,"laucode"
"305","total",2011,"number_empl",800,"laucode"
"643","total",2011,"number_empl",800,"laucode"
"305","total",2012,"number_empl",820,"laucode"
"643","total",2012,"number_empl",820,"laucode"
"305","total",2013,"number_empl",890,"laucode"
"643","total",2013,"number_empl",890,"laucode"
"305","total",2014,"number_empl",980,"laucode"
"643","total",2014,"number_empl",980,"laucode"
"305","total",2015,"number_empl",1000,"laucode"
"643","total",2015,"number_empl",1000,"laucode"
"305","total",2016,"number_empl",1100,"laucode"
"643","total",2016,"number_empl",1100,"laucode"
"305","total",2017,"number_empl",1100,"laucode"
"643","total",2017,"number_empl",1100,"laucode"
"305","total",2018,"number_empl",1000,"laucode"
"643","total",2018,"number_empl",1000,"laucode"
"305","total",2019,"number_empl",1100,"laucode"
"643","total",2019,"number_empl",1100,"laucode"
"305","total",2020,"number_empl",1100,"laucode"
"643","total",2020,"number_empl",1100,"laucode"
"305","total",2021,"number_empl",1100,"laucode"
"643","total",2021,"number_empl",1100,"laucode"
"305","total",2022,"number_empl",1100,"laucode"
"643","total",2022,"number_empl",1100,"laucode"
"305","total",2023,"number_empl",1200,"laucode"
"643","total",2023,"number_empl",1200,"laucode"
"305","total",2024,"number_empl",1200,"laucode"
"643","total",2024,"number_empl",1200,"laucode"
"1783","men",2007,"average_salary",23200,"laucode"
"1783","men",2008,"average_salary",24300,"laucode"
"1783","men",2009,"average_salary",25000,"laucode"
"1783","men",2010,"average_salary",24500,"laucode"
"1783","men",2011,"average_salary",25900,"laucode"
"1783","men",2012,"average_salary",26800,"laucode"
"1783","men",2013,"average_salary",26900,"laucode"
"1783","men",2014,"average_salary",27300,"laucode"
"1783","men",2015,"average_salary",27800,"laucode"
"1783","men",2016,"average_salary",27900,"laucode"
"1783","men",2017,"average_salary",28600,"laucode"
"1783","men",2018,"average_salary",29500,"laucode"
"1783","men",2019,"average_salary",29500,"laucode"
"1783","men",2020,"average_salary",30100,"laucode"
"1783","men",2021,"average_salary",30400,"laucode"
"1783","men",2022,"average_salary",31200,"laucode"
"1783","men",2023,"average_salary",32200,"laucode"
"1783","men",2024,"average_salary",33400,"laucode"
"1783","men",2007,"number_empl",230,"laucode"
"1783","men",2008,"number_empl",220,"laucode"
"1783","men",2009,"number_empl",230,"laucode"
"1783","men",2010,"number_empl",240,"laucode"
"1783","men",2011,"number_empl",220,"laucode"
"1783","men",2012,"number_empl",220,"laucode"
"1783","men",2013,"number_empl",220,"laucode"
"1783","men",2014,"number_empl",220,"laucode"
"1783","men",2015,"number_empl",240,"laucode"
"1783","men",2016,"number_empl",260,"laucode"
"1783","men",2017,"number_empl",240,"laucode"
"1783","men",2018,"number_empl",240,"laucode"
"1783","men",2019,"number_empl",260,"laucode"
"1783","men",2020,"number_empl",260,"laucode"
"1783","men",2021,"number_empl",280,"laucode"
"1783","men",2022,"number_empl",270,"laucode"
"1783","men",2023,"number_empl",270,"laucode"
"1783","men",2024,"number_empl",260,"laucode"
"1783","women",2007,"average_salary",21200,"laucode"
"1783","women",2008,"average_salary",22800,"laucode"
"1783","women",2009,"average_salary",23700,"laucode"
"1783","women",2010,"average_salary",24300,"laucode"
"1783","women",2011,"average_salary",24600,"laucode"
"1783","women",2012,"average_salary",25000,"laucode"
"1783","women",2013,"average_salary",25500,"laucode"
"1783","women",2014,"average_salary",25800,"laucode"
"1783","women",2015,"average_salary",26500,"laucode"
"1783","women",2016,"average_salary",27400,"laucode"
"1783","women",2017,"average_salary",27800,"laucode"
"1783","women",2018,"average_salary",28400,"laucode"
"1783","women",2019,"average_salary",29100,"laucode"
"1783","women",2020,"average_salary",29500,"laucode"
"1783","women",2021,"average_salary",30200,"laucode"
"1783","women",2022,"average_salary",30800,"laucode"
"1783","women",2023,"average_salary",32000,"laucode"
"1783","women",2024,"average_salary",33000,"laucode"
"1783","women",2007,"number_empl",1100,"laucode"
"1783","women",2008,"number_empl",1100,"laucode"
"1783","women",2009,"number_empl",1100,"laucode"
"1783","women",2010,"number_empl",1100,"laucode"
"1783","women",2011,"number_empl",1000,"laucode"
"1783","women",2012,"number_empl",1100,"laucode"
"1783","women",2013,"number_empl",1100,"laucode"
"1783","women",2014,"number_empl",1100,"laucode"
"1783","women",2015,"number_empl",1200,"laucode"
"1783","women",2016,"number_empl",1100,"laucode"
"1783","women",2017,"number_empl",1100,"laucode"
"1783","women",2018,"number_empl",1100,"laucode"
"1783","women",2019,"number_empl",1100,"laucode"
"1783","women",2020,"number_empl",1100,"laucode"
"1783","women",2021,"number_empl",1100,"laucode"
"1783","women",2022,"number_empl",1100,"laucode"
"1783","women",2023,"number_empl",1100,"laucode"
"1783","women",2024,"number_empl",1100,"laucode"
"1783","total",2007,"average_salary",21600,"laucode"
"1783","total",2008,"average_salary",23000,"laucode"
"1783","total",2009,"average_salary",24000,"laucode"
"1783","total",2010,"average_salary",24400,"laucode"
"1783","total",2011,"average_salary",24800,"laucode"
"1783","total",2012,"average_salary",25300,"laucode"
"1783","total",2013,"average_salary",25700,"laucode"
"1783","total",2014,"average_salary",26000,"laucode"
"1783","total",2015,"average_salary",26700,"laucode"
"1783","total",2016,"average_salary",27500,"laucode"
"1783","total",2017,"average_salary",27900,"laucode"
"1783","total",2018,"average_salary",28600,"laucode"
"1783","total",2019,"average_salary",29200,"laucode"
"1783","total",2020,"average_salary",29600,"laucode"
"1783","total",2021,"average_salary",30300,"laucode"
"1783","total",2022,"average_salary",30900,"laucode"
